0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,class
0.2790697674,0.1923076923,0.5,0.2574257426,0.1139240506,0.1,0.3245033113,0.4545454545,0.25,0.1617647059,0.3375796178,0.2466747279,0.1949685535,0.1176470588,0.0454545455,0.225,0.5333333333,0.5666666667,0
0.2325581395,0.2692307692,0.4714285714,0.2079207921,0.1898734177,0.08,0.1721854305,0.6666666667,0.0833333333,0.25,0.1719745223,0.1197097944,0.3333333333,0.1911764706,0.1363636364,0.525,0.2333333333,0.3,0
0.3255813953,0.5769230769,0.6142857143,0.2623762376,0.2151898734,0.18,0.3112582781,0.5151515152,0.25,0.7205882353,0.2802547771,0.2224909311,0.4842767296,0.2205882353,0.1363636364,0.4,0.3,0.4666666667,1
0.3023255814,0.4230769231,0.4857142857,0.103960396,0.0886075949,0.16,0.2781456954,0.5454545455,0.25,0.4852941176,0.2038216561,0.1946795647,0.4213836478,0.25,0.5454545455,0.3,0.2666666667,0.4,1
0.3488372093,0.1923076923,0.4,0.2772277228,0.2405063291,0.46,0.1721854305,0.6363636364,0.0833333333,0.3088235294,0.1974522293,0.1269649335,0.1320754717,0.1176470588,0.1818181818,0.275,0.5333333333,0.7,1
0.4418604651,0.5384615385,0.4428571429,0.4504950495,0.2911392405,0.1,0.3509933775,0.3636363636,0.25,0.5,0.3375796178,0.2889963724,0.4779874214,0.1470588235,0.4090909091,0.475,0.8,0.8333333333,0
0.4186046512,0.6153846154,0.5285714286,0.4900990099,0.3037974684,0.06,0.3973509934,0.3333333333,0.3333333333,0.5294117647,0.4140127389,0.3313180169,0.6100628931,0.1764705882,0.2727272727,0.05,0.7,0.6,0
0.511627907,0.9615384615,0.8428571429,0.5148514851,0.2278481013,0.2,0.7417218543,0.1212121212,0.6666666667,0.9411764706,0.5987261146,0.6735187424,0.6729559748,0.1764705882,0.2727272727,0.025,0.3,0.5,0
0.6279069767,0.8076923077,0.9285714286,0.4207920792,0.1139240506,0.18,0.7218543046,0.1212121212,0.6666666667,0.8235294118,0.5987261146,0.6505441354,0.572327044,0.1617647059,0,0.725,0.3666666667,0.6666666667,0
0.3720930233,0.3846153846,0.4,0.099009901,0.0632911392,0.08,0.1655629139,0.696969697,0.0833333333,0.3823529412,0.2101910828,0.1100362757,0.3962264151,0.2941176471,0.1818181818,0.4,0.2333333333,0.1333333333,1
0.3488372093,0.5,0.4714285714,0.400990099,0.3544303797,0.1,0.2649006623,0.4848484848,0.1666666667,0.4264705882,0.2993630573,0.2067714631,0.5220125786,0.1911764706,0.3636363636,0.2,0.5333333333,0.6,0
0.5348837209,0.5,0.9,0.5198019802,0.2151898734,0.18,0.5496688742,0.2424242424,0.5,0.5,0.5159235669,0.4643288996,0.3144654088,0.0882352941,0,0.825,0.6,0.8,0
0.2093023256,0.2692307692,0.3428571429,0.0841584158,0.0632911392,0.04,0.2516556291,0.5454545455,0.1666666667,0.2205882353,0.2484076433,0.1801692866,0.3396226415,0.4117647059,0.5909090909,0.075,0.1333333333,0.0666666667,0
0.6279069767,0.8846153846,0.9,0.3910891089,0.1518987342,0.16,0.6357615894,0.1818181818,0.5833333333,0.8088235294,0.5477707006,0.5525997582,0.6855345912,0.1911764706,0.5909090909,0.55,0.4,0.5,0
0.3488372093,0.3461538462,0.3428571429,0.1881188119,0.1392405063,0.14,0.1324503311,0.7272727273,0.0833333333,0.3529411765,0.2038216561,0.0931076179,0.3459119497,0.1470588235,0.2727272727,0.125,0.5,0.5333333333,1
0.1860465116,0.4230769231,0.5428571429,0.1782178218,0.1392405063,0.18,0.2781456954,0.5454545455,0.25,0.5735294118,0.2229299363,0.1910519952,0.4213836478,0.2205882353,0.2272727273,0.425,0.2333333333,0.4,1
0.2093023256,0.4230769231,0.4,0.5,0.7088607595,1,0.2317880795,0.5757575758,0.1666666667,0.3823529412,0.7006369427,0.1620314389,0.4968553459,1,0.4090909091,0.275,0.1333333333,0.0666666667,0
0.3953488372,0.2307692308,0.3,0.2079207921,0.1392405063,0.1,0.0927152318,0.7878787879,0.0833333333,0.2352941176,0.1146496815,0.0665054414,0.3081761006,0.0588235294,0.4090909091,0.175,0.7333333333,0.7666666667,0
0.488372093,0.4615384615,0.6571428571,0.3415841584,0.253164557,0.16,0.2847682119,0.5151515152,0.25,0.5735294118,0.2675159236,0.2103990326,0.3018867925,0.1176470588,0.3636363636,0.3,0.5333333333,0.6333333333,1
0.1627906977,0.2692307692,0.1571428571,0.0495049505,0.0759493671,0.08,0.119205298,0.8181818182,0.0833333333,0.3235294118,0.0700636943,0.0677146312,0.3018867925,0.3970588235,0.3636363636,0.175,0,0.0666666667,1
0.2558139535,0.4615384615,0.3428571429,0.1732673267,0.1392405063,0.12,0.1721854305,0.6363636364,0.0833333333,0.4411764706,0.2356687898,0.1245465538,0.4150943396,0.2058823529,0.1363636364,0.3,0.4,0.5,1
0.2325581395,0.3461538462,0.3285714286,0.0445544554,0.0379746835,0.12,0.2516556291,0.5757575758,0.1666666667,0.3382352941,0.2420382166,0.1704957678,0.3899371069,0.3823529412,0.1818181818,0.4,0.1,0.0666666667,0
0.1162790698,0.4230769231,0.3714285714,0.0792079208,0.0759493671,0.08,0.2450331126,0.5757575758,0.1666666667,0.4264705882,0.2484076433,0.1717049577,0.4339622642,0.3970588235,0.1818181818,0.125,0.1,0.0666666667,0
0.5581395349,0.6923076923,0.6714285714,0.4702970297,0.2278481013,0.08,0.5761589404,0.1818181818,0.5,0.6029411765,0.5605095541,0.5211608222,0.6037735849,0.2205882353,0.2727272727,0.175,0.5666666667,0.4,0
0.3023255814,0.3076923077,0.4714285714,0.2871287129,0.2405063291,0.06,0.2582781457,0.5151515152,0.1666666667,0.2647058824,0.2802547771,0.1946795647,0.2830188679,0.1911764706,0.0909090909,0,0.4,0.4666666667,0
0.6976744186,0.8076923077,0.8428571429,0.5841584158,0.253164557,0.2,0.7152317881,0.1212121212,0.6666666667,0.8088235294,0.6178343949,0.6408706167,0.572327044,0.1617647059,0.1363636364,0.1,0.3666666667,0.6666666667,0
0.3488372093,0.4615384615,0.4857142857,0.3316831683,0.2784810127,0.1,0.238410596,0.5454545455,0.1666666667,0.3823529412,0.2484076433,0.1801692866,0.4402515723,0.1470588235,0.5454545455,0.025,0.6333333333,0.6666666667,0
0.5348837209,0.6923076923,0.7142857143,0.4900990099,0.2278481013,0.06,0.6291390728,0.1515151515,0.5833333333,0.6029411765,0.6433121019,0.5804111245,0.6603773585,0.2794117647,0.2272727273,0.275,0.5,0.2666666667,0
0.4186046512,0.4230769231,0.6,0.5544554455,0.3417721519,0.08,0.4635761589,0.2727272727,0.4166666667,0.3970588235,0.4904458599,0.4038694075,0.2830188679,0.2058823529,0.1818181818,0.55,0.6666666667,0.5333333333,0
0.4418604651,0.3846153846,0.4142857143,0.2722772277,0.2151898734,0.08,0.2052980132,0.5757575758,0.1666666667,0.3382352941,0.2420382166,0.1584038694,0.3899371069,0.1176470588,0.3636363636,0.1,0.6333333333,0.6333333333,0
0.0930232558,0.3846153846,0.3714285714,0.0940594059,0.0759493671,0.1,0.238410596,0.6060606061,0.1666666667,0.4264705882,0.2420382166,0.1644498186,0.4213836478,0.3235294118,0.3181818182,0.35,0.1,0.1,0
0.4651162791,0.8461538462,0.8,0.2821782178,0.0886075949,0.16,0.6688741722,0.1515151515,0.5833333333,0.8382352941,0.6050955414,0.5949214027,0.7044025157,0.25,0.1363636364,0.15,0.3,0.4,0
0.7906976744,0.5,0.8285714286,0.4603960396,0.1772151899,0.14,0.5231788079,0.2424242424,0.4166666667,0.4558823529,0.4968152866,0.4474002418,0.320754717,0.0882352941,0.5,0.175,0.6,0.7333333333,0
0.2093023256,0.1923076923,0.4285714286,0.1287128713,0.0759493671,0.14,0.1324503311,0.7575757576,0.0833333333,0.2058823529,0.0891719745,0.084643289,0.0880503145,0.0882352941,0.0454545455,0.6,0.4,0.5666666667,0
0.7906976744,0.9615384615,0.9142857143,0.3762376238,0.0506329114,0.08,0.9735099338,0,0.9166666667,0.7794117647,0.9363057325,0.9758162031,0.9308176101,0.3529411765,0.4090909091,0.325,0.1666666667,0.0333333333,0
0.2790697674,0.4230769231,0.4,0.2326732673,0.1772151899,0.12,0.1920529801,0.6060606061,0.0833333333,0.3676470588,0.2038216561,0.1451027811,0.4025157233,0.1323529412,0.3181818182,0.2,0.6666666667,0.7333333333,0
0.2790697674,0.1538461538,0.3,0.1287128713,0.1392405063,0.06,0.0728476821,0.8484848485,0.0833333333,0.1764705882,0.0636942675,0.0471584039,0.2264150943,0.2205882353,0.6363636364,0.5,0.2666666667,0.2333333333,0
0.3255813953,0.5,0.5428571429,0.1930693069,0.1898734177,0.18,0.298013245,0.5151515152,0.25,0.5588235294,0.2420382166,0.2116082225,0.4842767296,0.2205882353,0.7727272727,0.175,0.3,0.4,1
0.4651162791,0.4615384615,0.6428571429,0.3217821782,0.253164557,0.16,0.2649006623,0.5454545455,0.1666666667,0.4558823529,0.2292993631,0.1934703748,0.4088050314,0.1176470588,0.4090909091,0.2,0.5333333333,0.6666666667,1
0.1627906977,0.4230769231,0.4,0.3069306931,0.2784810127,0.06,0.1920529801,0.6060606061,0.0833333333,0.3676470588,0.2229299363,0.1390568319,0.3836477987,0.1470588235,0.3181818182,0.15,0.4,0.4,0
0.1162790698,0.4615384615,0.3714285714,0.1633663366,0.164556962,0.1,0.2516556291,0.5757575758,0.1666666667,0.4852941176,0.2292993631,0.1717049577,0.4402515723,0.3235294118,0.1363636364,0.325,0.1,0.0666666667,0
0.5581395349,0.6923076923,0.9571428571,0.5940594059,0.253164557,0.14,0.6821192053,0.1212121212,0.5833333333,0.6470588235,0.6815286624,0.6203143894,0.6100628931,0.1911764706,0.2727272727,0.45,0.4333333333,0.6,0
0.4651162791,0.2307692308,0.5,0.2772277228,0.1898734177,0.12,0.1721854305,0.6363636364,0.0833333333,0.4705882353,0.1910828025,0.1245465538,0.0943396226,0.0441176471,0.6818181818,0.075,0.8333333333,0.9,1
0.3255813953,0.2307692308,0.2142857143,0.0495049505,0.0126582278,0.1,0.1390728477,0.7575757576,0.0833333333,0.3088235294,0.152866242,0.084643289,0.2641509434,0.3823529412,0.5454545455,0.2,0.2333333333,0.0333333333,1
0.3255813953,0.1153846154,0.5142857143,0.3712871287,0.2151898734,0.12,0.2847682119,0.4848484848,0.1666666667,0.1176470588,0.3248407643,0.2128174123,0.2075471698,0.1029411765,0.0454545455,0.5,0.5333333333,0.5666666667,0
0.2093023256,0,0.1142857143,0,0.0759493671,0.04,0.0066225166,1,0,0,0.0318471338,0.0024183797,0.1132075472,0.3529411765,0.0454545455,0.75,0.1,0.1333333333,0
0.3023255814,0.1538461538,0.1285714286,0.0346534653,0.0886075949,0.06,0.0397350993,0.9090909091,0,0.1323529412,0.0445859873,0.0266021765,0.2389937107,0.3382352941,0.3181818182,0.1,0.1666666667,0.0666666667,1
0.488372093,0.6538461538,0.9428571429,0.5297029703,0.2278481013,0.16,0.6622516556,0.1515151515,0.5833333333,0.5588235294,0.6433121019,0.5949214027,0.6855345912,0.1911764706,0.3181818182,0.725,0.4,0.5333333333,0
0.2325581395,0.4230769231,0.3285714286,0.1237623762,0.1139240506,0.08,0.2516556291,0.5757575758,0.1666666667,0.4705882353,0.2356687898,0.169286578,0.427672956,0.3529411765,0.1818181818,0.325,0.0666666667,0.0666666667,0
0.4186046512,0.5,0.5285714286,0.3811881188,0.1898734177,0.12,0.3509933775,0.4242424242,0.25,0.4411764706,0.3757961783,0.2744860943,0.5283018868,0.1176470588,0.5454545455,0.375,0.5,0.5666666667,0
0.2325581395,0.0384615385,0.2857142857,0.1782178218,0.1772151899,0.1,0.0529801325,0.8484848485,0,0.1323529412,0.0636942675,0.038694075,0.0188679245,0.0735294118,0.0909090909,0.35,0.8,0.9,1
0.511627907,0.8461538462,0.8428571429,0.6138613861,0.2911392405,0.14,0.6357615894,0.1515151515,0.5833333333,0.7352941176,0.6687898089,0.5683192261,0.8553459119,0.1911764706,0.0454545455,0.15,0.4,0.5333333333,0
0.0930232558,0.4230769231,0.3714285714,0.0792079208,0.0759493671,0.12,0.2450331126,0.5757575758,0.1666666667,0.4117647059,0.2484076433,0.1717049577,0.5094339623,0.3088235294,0.1818181818,0.4,0.1333333333,0.1333333333,0
0.7674418605,0.8461538462,0.8571428571,0.3217821782,0.0506329114,0.08,0.8410596026,0.0303030303,0.75,0.6911764706,0.8535031847,0.8210399033,0.8679245283,0.3676470588,0.4545454545,0.275,0.2666666667,0.0666666667,0
0.6744186047,0.6538461538,0.7285714286,0.3415841584,0.0886075949,0.04,0.7152317881,0.1212121212,0.6666666667,0.6029411765,0.7834394904,0.6577992745,0.6100628931,0.3529411765,0.1818181818,0.3,0.3333333333,0.1,0
0.3953488372,0.5384615385,0.6142857143,0.2920792079,0.2405063291,0.18,0.2781456954,0.5454545455,0.25,0.5882352941,0.2611464968,0.1983071342,0.4339622642,0.2205882353,0.3181818182,0.375,0.2333333333,0.4666666667,1
0.2790697674,0.5769230769,0.6857142857,0.3663366337,0.164556962,0.12,0.4039735099,0.3636363636,0.3333333333,0.5,0.4394904459,0.3252720677,0.5597484277,0.1323529412,0.5909090909,0.4,0.5333333333,0.6,0
0.3023255814,0.4230769231,0.5714285714,0.1584158416,0.0886075949,0.08,0.2317880795,0.5757575758,0.1666666667,0.3823529412,0.2484076433,0.1704957678,0.3710691824,0.1323529412,0.4545454545,0.35,0.4,0.4,0
0.2093023256,0.1538461538,0.3714285714,0.202970297,0.164556962,0.08,0.1059602649,0.7575757576,0.0833333333,0.1764705882,0.1210191083,0.0749697703,0.0754716981,0.0882352941,0.1363636364,0.35,0.6333333333,0.7333333333,1
0.1627906977,0.4615384615,0.4428571429,0.2821782178,0.2658227848,0.12,0.1854304636,0.6060606061,0.0833333333,0.3823529412,0.2420382166,0.1378476421,0.4402515723,0.1764705882,0.4545454545,0.075,0.5,0.6,1
0.4651162791,0.1538461538,0.4571428571,0.4702970297,0.3417721519,0.06,0.3377483444,0.3939393939,0.25,0.1470588235,0.3630573248,0.2756952842,0.1698113208,0.1911764706,0.0454545455,0.075,0.6666666667,0.6333333333,0
0.5813953488,0.6153846154,0.8714285714,0.5346534653,0.253164557,0.16,0.5761589404,0.2121212121,0.5,0.5588235294,0.5350318471,0.4957678356,0.4088050314,0.1470588235,0.1818181818,0.275,0.4333333333,0.5,0
0.6511627907,0.8076923077,0.7,0.5198019802,0.253164557,0.18,0.6887417219,0.1515151515,0.5833333333,0.7647058824,0.5859872611,0.6118500605,0.5471698113,0.2205882353,0.1818181818,0.525,0.3666666667,0.5,0
0.2093023256,0.4615384615,0.5714285714,0.1435643564,0.1139240506,0.18,0.298013245,0.5151515152,0.25,0.5588235294,0.2484076433,0.2067714631,0.4025157233,0.25,0.4545454545,0.525,0.2333333333,0.4,1
0.3023255814,0.3461538462,0.6142857143,0.198019802,0.1392405063,0.16,0.2516556291,0.5454545455,0.1666666667,0.3823529412,0.2675159236,0.1862152358,0.3270440252,0.1911764706,0.3636363636,0.325,0.3666666667,0.5333333333,1
0.4186046512,0.0769230769,0.3428571429,0.2128712871,0.1898734177,0.14,0.1125827815,0.7272727273,0.0833333333,0.1323529412,0.178343949,0.0810157195,0.0377358491,0.1029411765,0.3636363636,0.175,0.6666666667,0.6666666667,1
0.511627907,0.6538461538,0.6857142857,0.4356435644,0.2025316456,0.14,0.417218543,0.3333333333,0.3333333333,0.5441176471,0.4076433121,0.3397823458,0.5534591195,0.0882352941,0.4545454545,0.025,0.5666666667,0.6666666667,0
0.2325581395,0.4615384615,0.3428571429,0.1089108911,0.1265822785,0.12,0.2251655629,0.6060606061,0.1666666667,0.3970588235,0.2484076433,0.1571946796,0.4842767296,0.3970588235,0,0.175,0.1,0.0333333333,0
0.2558139535,0.5,0.4142857143,0.2722772277,0.2405063291,0.08,0.2450331126,0.5454545455,0.1666666667,0.4117647059,0.2802547771,0.1837968561,0.5031446541,0.2058823529,0.0909090909,0,0.3333333333,0.3,0
0.488372093,0.3846153846,0.4428571429,0.3415841584,0.2278481013,0.08,0.2582781457,0.4848484848,0.1666666667,0.3676470588,0.2866242038,0.2055622733,0.3962264151,0.1029411765,0.5909090909,0.025,0.8,0.7666666667,0
0.2325581395,0.3076923077,0.3428571429,0.1435643564,0.1139240506,0.08,0.1456953642,0.696969697,0.0833333333,0.2647058824,0.152866242,0.100362757,0.3333333333,0.2205882353,0.2272727273,0.35,0.2333333333,0.2666666667,0
0.4418604651,0.5769230769,0.5857142857,0.3663366337,0.3164556962,0.16,0.3178807947,0.4848484848,0.25,0.6029411765,0.2866242038,0.2273276904,0.4716981132,0.1617647059,0.2727272727,0.4,0.3666666667,0.5333333333,1
0.1395348837,0.4230769231,0.3,0.0940594059,0.0886075949,0.1,0.2450331126,0.5757575758,0.1666666667,0.4264705882,0.2229299363,0.1668681983,0.4779874214,0.3235294118,0.1363636364,0.1,0.1,0.0333333333,0
0.1627906977,0.2692307692,0.2428571429,0.0594059406,0.0759493671,0.1,0.119205298,0.7878787879,0.0833333333,0.2794117647,0.0891719745,0.0713422007,0.3018867925,0.3676470588,0.5454545455,0.15,0.0333333333,0.0666666667,1
0.6744186047,0.8846153846,0.8,0.5198019802,0.2151898734,0.18,0.6821192053,0.1515151515,0.5833333333,0.8088235294,0.5987261146,0.6106408706,0.6729559748,0.1911764706,0.0909090909,0.475,0.4,0.6,0
0.7674418605,0.8076923077,0.9571428571,0.599009901,0.2658227848,0.18,0.6622516556,0.1515151515,0.5833333333,0.75,0.6050955414,0.5852478839,0.6477987421,0.1323529412,0.5,0.8,0.4333333333,0.7,0
0.3953488372,0.2307692308,0.6285714286,0.3762376238,0.1518987342,0.14,0.3509933775,0.3939393939,0.25,0.2352941176,0.3503184713,0.2744860943,0.1257861635,0.0588235294,0.2727272727,0.425,0.7,0.7666666667,0
0.3255813953,0.6538461538,0.6857142857,0.4158415842,0.1772151899,0.16,0.4437086093,0.303030303,0.3333333333,0.5882352941,0.5095541401,0.3639661427,0.6981132075,0.1470588235,0.2727272727,0.475,0.5,0.6,0
0.5348837209,0.7307692308,0.8857142857,0.3613861386,0.1012658228,0.16,0.6357615894,0.1818181818,0.5833333333,0.7058823529,0.5605095541,0.5634824667,0.6666666667,0.2058823529,0.1363636364,0.05,0.3666666667,0.4333333333,0
0.3255813953,0.5769230769,0.5,0.1386138614,0.1139240506,0.16,0.2847682119,0.5454545455,0.25,0.6764705882,0.2420382166,0.1970979444,0.4905660377,0.2794117647,0.0454545455,0.075,0.2,0.3333333333,1
0.6046511628,0.8076923077,0.8285714286,0.2920792079,0.0759493671,0.16,0.6556291391,0.1515151515,0.5833333333,0.8088235294,0.5605095541,0.5779927449,0.5786163522,0.25,0.5454545455,0.675,0.3666666667,0.4666666667,0
0.2790697674,0.3846153846,0.4,0.3613861386,0.3417721519,0.34,0.2516556291,0.5454545455,0.1666666667,0.3676470588,0.3121019108,0.1825876663,0.3710691824,0.25,0.0454545455,0.225,0.3333333333,0.2666666667,0
0.4186046512,0.1923076923,0.6571428571,0.3712871287,0.164556962,0.1,0.3708609272,0.3939393939,0.3333333333,0.1911764706,0.3630573248,0.2950423216,0.2201257862,0.1029411765,0.0909090909,0.7,0.6333333333,0.7666666667,0
0.3488372093,0.1923076923,0.4857142857,0.3366336634,0.1772151899,0.12,0.3509933775,0.4242424242,0.25,0.2352941176,0.4140127389,0.2708585248,0.2264150943,0.1764705882,0,0.7,0.4333333333,0.5666666667,0
0.2790697674,0.2692307692,0.4428571429,0.3415841584,0.2658227848,0.1,0.238410596,0.5454545455,0.1666666667,0.2794117647,0.2738853503,0.1813784764,0.2641509434,0.1470588235,0.0909090909,0.5,0.6666666667,0.6333333333,0
0.6744186047,0.8076923077,0.9,0.5396039604,0.253164557,0.16,0.5695364238,0.2121212121,0.5,0.6617647059,0.5286624204,0.4909310762,0.6603773585,0.1323529412,0.4545454545,0.5,0.4666666667,0.5666666667,0
0.3255813953,0.2307692308,0.6285714286,0.3217821782,0.1898734177,0.1,0.3178807947,0.4545454545,0.25,0.1911764706,0.4012738854,0.238210399,0.2389937107,0.2205882353,0.0454545455,0.55,0.3,0.3333333333,0
0.511627907,0.4230769231,0.6571428571,0.3564356436,0.253164557,0.16,0.2913907285,0.5151515152,0.25,0.4558823529,0.2675159236,0.2128174123,0.2830188679,0.1029411765,0.6363636364,0.225,0.6,0.7,1
0.2790697674,0.0384615385,0.2285714286,0.1782178218,0.1518987342,0.08,0.0860927152,0.7878787879,0.0833333333,0.1764705882,0.1082802548,0.0628778718,0.0251572327,0.0588235294,0.1818181818,0.25,0.7666666667,0.8333333333,1
0.2325581395,0.3461538462,0.3285714286,0.103960396,0.0886075949,0.1,0.238410596,0.5757575758,0.1666666667,0.3235294118,0.2547770701,0.1644498186,0.3962264151,0.3823529412,0.0909090909,0.2,0.1333333333,0.0333333333,0
0.3255813953,0.1153846154,0.4571428571,0.3316831683,0.164556962,0.12,0.2847682119,0.4848484848,0.1666666667,0.1470588235,0.2929936306,0.2128174123,0.0880503145,0.0294117647,0.2727272727,0.525,0.7,0.7666666667,0
0.0930232558,0.0384615385,0,0.0297029703,0.1265822785,0.02,0,1,0,0.0147058824,0,0,0.0754716981,0.4117647059,0.1818181818,0.175,0.1,0.0666666667,0
0.7209302326,0.4615384615,0.7142857143,0.4603960396,0.1898734177,0.16,0.4900662252,0.2727272727,0.4166666667,0.4411764706,0.4522292994,0.4050785973,0.3144654088,0.0735294118,0.5454545455,0.5,0.6333333333,0.7333333333,0
0.1627906977,0.3076923077,0.4,0.2524752475,0.2278481013,0.1,0.1986754967,0.6060606061,0.1666666667,0.3382352941,0.2356687898,0.1426844015,0.2389937107,0.1764705882,0.1818181818,0.3,0.4,0.4666666667,0
0.4186046512,0.1538461538,0.4285714286,0.4405940594,0.3164556962,0.08,0.2913907285,0.4545454545,0.1666666667,0.2205882353,0.3375796178,0.2345828295,0.1132075472,0.1617647059,0,0.35,0.8,0.7666666667,0
0.488372093,0.5,0.8428571429,0.5247524752,0.2405063291,0.12,0.5165562914,0.2727272727,0.4166666667,0.4852941176,0.4904458599,0.4292623942,0.3773584906,0.1029411765,0.0454545455,0.8,0.5,0.6333333333,0
0.6511627907,0.9230769231,0.8714285714,0.5841584158,0.3164556962,0.2,0.7086092715,0.1212121212,0.6666666667,0.8676470588,0.5859872611,0.6372430472,0.6855345912,0.1911764706,0.5,0.3,0.3333333333,0.4666666667,0
0.2325581395,0.1923076923,0.4857142857,0.1930693069,0.1518987342,0.12,0.1854304636,0.6363636364,0.0833333333,0.1911764706,0.2292993631,0.1330108827,0.1823899371,0.1764705882,0.2272727273,0.25,0.4333333333,0.5,1
0.9534883721,0.7307692308,0.9714285714,0.6138613861,0.2278481013,0.2,0.6490066225,0.1515151515,0.5833333333,0.6617647059,0.6178343949,0.576783555,0.6981132075,0.1029411765,0.9545454545,0.625,0.6,0.8,0
0.3023255814,0.3846153846,0.6142857143,0.2772277228,0.2151898734,0.18,0.2715231788,0.5151515152,0.1666666667,0.4852941176,0.2675159236,0.1995163241,0.4088050314,0.1911764706,0.2272727273,0.225,0.3,0.5,1
0.1860465116,0.1923076923,0.3428571429,0.1683168317,0.1898734177,0.08,0.0794701987,0.8484848485,0.0833333333,0.2058823529,0.0828025478,0.0495767836,0.1886792453,0.1617647059,0.1818181818,0.175,0.3,0.3,0
0.3953488372,0.0769230769,0.5142857143,0.2871287129,0.164556962,0.12,0.238410596,0.5757575758,0.1666666667,0.1029411765,0.2611464968,0.169286578,0.1761006289,0.1176470588,0.0909090909,0.825,0.5,0.5666666667,0
0.511627907,0.8461538462,0.9428571429,0.3168316832,0.0759493671,0.18,0.7284768212,0.1212121212,0.6666666667,0.8823529412,0.6369426752,0.6602176542,0.679245283,0.2058823529,0.3636363636,0.75,0.3666666667,0.5666666667,0
0.3255813953,0.3076923077,0.4142857143,0.3217821782,0.2658227848,0.1,0.238410596,0.5454545455,0.1666666667,0.2941176471,0.2802547771,0.1753325272,0.3018867925,0.1764705882,0.1363636364,0.45,0.5333333333,0.5333333333,0
0.4418604651,0.4230769231,0.6,0.2673267327,0.1898734177,0.16,0.2052980132,0.6060606061,0.1666666667,0.4411764706,0.2038216561,0.146311971,0.358490566,0.0735294118,0.4545454545,0.15,0.7666666667,0.8333333333,1
0.6976744186,0.8076923077,0.8714285714,0.2821782178,0,0.04,0.880794702,0.0303030303,0.8333333333,0.7058823529,0.8598726115,0.8476420798,0.8364779874,0.3823529412,0.1818181818,0.275,0.1666666667,0.0666666667,0
0.5813953488,0.7307692308,0.9,0.2871287129,0.0759493671,0.16,0.6490066225,0.1515151515,0.5833333333,0.6617647059,0.6050955414,0.5779927449,0.5974842767,0.2205882353,0.5454545455,0.275,0.3333333333,0.4333333333,0
0.3953488372,0.6923076923,0.6857142857,0.5198019802,0.2784810127,0.12,0.4569536424,0.303030303,0.4166666667,0.5588235294,0.5095541401,0.3808948005,0.7610062893,0.1617647059,0.2727272727,0.025,0.4333333333,0.5,0
0.3023255814,0.1923076923,0.5,0.2821782178,0.1898734177,0.1,0.2317880795,0.5757575758,0.1666666667,0.1617647059,0.2738853503,0.1644498186,0.2767295597,0.1764705882,0.2727272727,0.525,0.4,0.4,0
0.1162790698,0.4615384615,0.3714285714,0.3217821782,0.3291139241,0.08,0.2450331126,0.5454545455,0.1666666667,0.4117647059,0.2675159236,0.1753325272,0.4842767296,0.2352941176,0.3181818182,0,0.2333333333,0.2666666667,0
0.7209302326,0.8846153846,0.9,0.4851485149,0.1772151899,0.18,0.7086092715,0.1212121212,0.6666666667,0.8970588235,0.6560509554,0.6457073761,0.6477987421,0.1911764706,0.6818181818,0.025,0.4333333333,0.5,0
0.6511627907,0.7307692308,0.7428571429,0.5148514851,0.2405063291,0.06,0.6225165563,0.1515151515,0.5833333333,0.6323529412,0.6114649682,0.5743651753,0.6855345912,0.25,0.5,0.1,0.5666666667,0.3333333333,0
0.6511627907,0.9615384615,0.8714285714,0.6237623762,0.2784810127,0.18,0.6953642384,0.1212121212,0.6666666667,0.8529411765,0.6369426752,0.6348246675,0.8616352201,0.1764705882,0.3181818182,0.1,0.3666666667,0.5,0
0.7209302326,0.7307692308,0.8714285714,0.4059405941,0.1265822785,0.18,0.6622516556,0.1515151515,0.5833333333,0.6470588235,0.5477707006,0.5864570738,0.5031446541,0.1029411765,0.2727272727,0.125,0.4333333333,0.5666666667,0
0.2325581395,0.0769230769,0.0285714286,0.0297029703,0.0886075949,0,0.0331125828,0.9393939394,0,0.0441176471,0.050955414,0.0205562273,0.1761006289,0.4558823529,0.2727272727,0.025,0.1333333333,0.0666666667,1
0.3255813953,0.5769230769,0.5571428571,0.198019802,0.164556962,0.14,0.238410596,0.5454545455,0.1666666667,0.5588235294,0.2675159236,0.1717049577,0.572327044,0.2352941176,0.0909090909,0,0.3,0.4666666667,1
0.3255813953,0.5769230769,0.5142857143,0.1485148515,0.1139240506,0.18,0.3046357616,0.5151515152,0.25,0.7205882353,0.2420382166,0.2116082225,0.4779874214,0.25,0.0454545455,0.35,0.2,0.3666666667,1
0.2093023256,0.1153846154,0.1285714286,0.0544554455,0.1139240506,0.06,0.0331125828,0.9393939394,0,0.0882352941,0.050955414,0.0193470375,0.1132075472,0.3235294118,0.5909090909,0.125,0.1666666667,0.1,1
0.3023255814,0.5384615385,0.6,0.1435643564,0.1012658228,0.18,0.2847682119,0.5454545455,0.25,0.6176470588,0.2420382166,0.1970979444,0.4213836478,0.2205882353,0.2272727273,0.225,0.2,0.3666666667,1
0.1860465116,0.0769230769,0.1571428571,0.0891089109,0.1265822785,0.04,0.0132450331,1,0,0.0735294118,0.025477707,0.0060459492,0.1194968553,0.25,0.4545454545,0.675,0.2333333333,0.3,0
